network,seed,case_id,source,class_label,class_name,dice,hd95
nnunet_2d,20260520,156052000030703,HZAU,1,front,0.985488,5.0000
nnunet_2d,20260520,156052000030703,HZAU,2,middle,0.983175,5.0000
nnunet_2d,20260520,156052000030703,HZAU,3,end,0.992817,5.0000
nnunet_2d,20260520,156052000030703,HZAU,4,left_kidney,0.980130,1.5047
nnunet_2d,20260520,156052000030703,HZAU,5,right_kidney,0.978018,3.1920
nnunet_2d,20260520,156052000030703,HZAU,7,thoracic_cavity,0.994527,1.0640
nnunet_2d,20260520,156052000030703,HZAU,8,abdominal_and_pelvic_cavity,0.994479,1.0640
nnunet_2d,20260520,156052000030703,HZAU,9,head,0.979072,5.0000
nnunet_2d,20260520,156052000037142,HZAU,1,front,0.980762,10.0000
nnunet_2d,20260520,156052000037142,HZAU,2,middle,0.984221,5.0000
nnunet_2d,20260520,156052000037142,HZAU,3,end,0.993162,4.5160
nnunet_2d,20260520,156052000037142,HZAU,4,left_kidney,0.775444,121.4445
nnunet_2d,20260520,156052000037142,HZAU,5,right_kidney,0.770581,114.1222
nnunet_2d,20260520,156052000037142,HZAU,7,thoracic_cavity,0.992721,1.1290
nnunet_2d,20260520,156052000037142,HZAU,8,abdominal_and_pelvic_cavity,0.993452,2.2580
nnunet_2d,20260520,156052000037142,HZAU,9,head,0.957361,10.0000
nnunet_2d,20260520,156052000037130,HZAU,1,front,0.979967,10.0000
nnunet_2d,20260520,156052000037130,HZAU,2,middle,0.986743,5.0000
nnunet_2d,20260520,156052000037130,HZAU,3,end,0.996172,1.0180
nnunet_2d,20260520,156052000037130,HZAU,4,left_kidney,0.974377,2.2763
nnunet_2d,20260520,156052000037130,HZAU,5,right_kidney,0.985029,1.0180
nnunet_2d,20260520,156052000037130,HZAU,7,thoracic_cavity,0.992980,1.0180
nnunet_2d,20260520,156052000037130,HZAU,8,abdominal_and_pelvic_cavity,0.995330,1.0180
nnunet_2d,20260520,156052000037130,HZAU,9,head,0.967028,10.0000
nnunet_2d,20260520,156052000037111,HZAU,1,front,0.990120,5.0000
nnunet_2d,20260520,156052000037111,HZAU,2,middle,0.981511,5.0000
nnunet_2d,20260520,156052000037111,HZAU,3,end,0.992244,5.0000
nnunet_2d,20260520,156052000037111,HZAU,4,left_kidney,0.979537,0.9040
nnunet_2d,20260520,156052000037111,HZAU,5,right_kidney,0.964902,5.4101
nnunet_2d,20260520,156052000037111,HZAU,7,thoracic_cavity,0.991993,1.2784
nnunet_2d,20260520,156052000037111,HZAU,8,abdominal_and_pelvic_cavity,0.992635,2.7120
nnunet_2d,20260520,156052000037111,HZAU,9,head,0.996872,0.0000
nnunet_2d,20260520,156052000036803,HZAU,1,front,0.985893,5.0000
nnunet_2d,20260520,156052000036803,HZAU,2,middle,0.987966,5.0000
nnunet_2d,20260520,156052000036803,HZAU,3,end,0.996113,0.9950
nnunet_2d,20260520,156052000036803,HZAU,4,left_kidney,0.977732,3.9800
nnunet_2d,20260520,156052000036803,HZAU,5,right_kidney,0.985929,0.9950
nnunet_2d,20260520,156052000036803,HZAU,7,thoracic_cavity,0.992560,0.9950
nnunet_2d,20260520,156052000036803,HZAU,8,abdominal_and_pelvic_cavity,0.994342,1.4071
nnunet_2d,20260520,156052000036803,HZAU,9,head,0.978736,5.0000
nnunet_2d,20260520,156052000037134,HZAU,1,front,0.992800,5.0000
nnunet_2d,20260520,156052000037134,HZAU,2,middle,0.992524,3.4890
nnunet_2d,20260520,156052000037134,HZAU,3,end,0.993927,4.9342
nnunet_2d,20260520,156052000037134,HZAU,4,left_kidney,0.984701,1.1630
nnunet_2d,20260520,156052000037134,HZAU,5,right_kidney,0.964107,15.0000
nnunet_2d,20260520,156052000037134,HZAU,7,thoracic_cavity,0.992845,1.1630
nnunet_2d,20260520,156052000037134,HZAU,8,abdominal_and_pelvic_cavity,0.994080,1.1630
nnunet_2d,20260520,156052000037134,HZAU,9,head,0.980519,5.0000
nnunet_2d,20260520,136032_122089,TB,1,front,0.991405,5.0000
nnunet_2d,20260520,136032_122089,TB,2,middle,0.980818,5.0000
nnunet_2d,20260520,136032_122089,TB,3,end,0.988376,3.9062
nnunet_2d,20260520,136032_122089,TB,4,left_kidney,0.962058,2.7621
nnunet_2d,20260520,136032_122089,TB,5,right_kidney,0.966173,2.1837
nnunet_2d,20260520,136032_122089,TB,6,testis,0.957571,5.0000
nnunet_2d,20260520,136032_122089,TB,7,thoracic_cavity,0.977512,3.9062
nnunet_2d,20260520,136032_122089,TB,8,abdominal_and_pelvic_cavity,0.983776,3.0882
nnunet_2d,20260520,136514_122984,TB,1,front,0.992197,5.0000
nnunet_2d,20260520,136514_122984,TB,2,middle,0.982882,5.0000
nnunet_2d,20260520,136514_122984,TB,3,end,0.990324,4.0265
nnunet_2d,20260520,136514_122984,TB,4,left_kidney,0.965205,5.0000
nnunet_2d,20260520,136514_122984,TB,5,right_kidney,0.965781,5.0000
nnunet_2d,20260520,136514_122984,TB,6,testis,0.935129,9.3268
nnunet_2d,20260520,136514_122984,TB,7,thoracic_cavity,0.983641,2.7621
nnunet_2d,20260520,136514_122984,TB,8,abdominal_and_pelvic_cavity,0.985856,3.0882
nnunet_2d,20260520,156052000037184,HZAU,1,front,0.986335,5.0000
nnunet_2d,20260520,156052000037184,HZAU,2,middle,0.985139,5.0000
nnunet_2d,20260520,156052000037184,HZAU,3,end,0.992762,5.0000
nnunet_2d,20260520,156052000037184,HZAU,4,left_kidney,0.962492,5.0000
nnunet_2d,20260520,156052000037184,HZAU,5,right_kidney,0.975772,1.7692
nnunet_2d,20260520,156052000037184,HZAU,7,thoracic_cavity,0.994329,1.2510
nnunet_2d,20260520,156052000037184,HZAU,8,abdominal_and_pelvic_cavity,0.993886,1.2510
nnunet_2d,20260520,156052000037184,HZAU,9,head,0.981661,5.0000
nnunet_2d,20260520,156202411000033,HZAU,1,front,0.975027,15.0000
nnunet_2d,20260520,156202411000033,HZAU,2,middle,0.967104,15.0000
nnunet_2d,20260520,156202411000033,HZAU,3,end,0.992371,5.0000
nnunet_2d,20260520,156202411000033,HZAU,4,left_kidney,0.851936,16.0206
nnunet_2d,20260520,156202411000033,HZAU,5,right_kidney,0.876298,122.0831
nnunet_2d,20260520,156202411000033,HZAU,7,thoracic_cavity,0.991696,1.2510
nnunet_2d,20260520,156202411000033,HZAU,8,abdominal_and_pelvic_cavity,0.992673,2.5020
nnunet_2d,20260520,156202411000033,HZAU,9,head,0.997663,0.0000
nnunet_2d,20260520,156052000037201,HZAU,1,front,0.995171,5.0000
nnunet_2d,20260520,156052000037201,HZAU,2,middle,0.991737,5.0000
nnunet_2d,20260520,156052000037201,HZAU,3,end,0.993271,5.0000
nnunet_2d,20260520,156052000037201,HZAU,4,left_kidney,0.980296,1.0980
nnunet_2d,20260520,156052000037201,HZAU,5,right_kidney,0.985515,1.0980
nnunet_2d,20260520,156052000037201,HZAU,7,thoracic_cavity,0.992891,1.0980
nnunet_2d,20260520,156052000037201,HZAU,8,abdominal_and_pelvic_cavity,0.994924,1.0980
nnunet_2d,20260520,156052000037201,HZAU,9,head,0.984097,5.0000
nnunet_2d,20260520,156052000037636,HZAU,1,front,0.988713,10.0000
nnunet_2d,20260520,156052000037636,HZAU,2,middle,0.991658,5.0000
nnunet_2d,20260520,156052000037636,HZAU,3,end,0.992312,5.0000
nnunet_2d,20260520,156052000037636,HZAU,4,left_kidney,0.984470,1.1290
nnunet_2d,20260520,156052000037636,HZAU,5,right_kidney,0.986545,1.1290
nnunet_2d,20260520,156052000037636,HZAU,7,thoracic_cavity,0.992243,1.1290
nnunet_2d,20260520,156052000037636,HZAU,8,abdominal_and_pelvic_cavity,0.994536,1.1290
nnunet_2d,20260520,156052000037636,HZAU,9,head,0.968839,10.0000
nnunet_2d,20260520,156052000037691,HZAU,1,front,0.982517,10.1516
nnunet_2d,20260520,156052000037691,HZAU,2,middle,0.979218,10.0000
nnunet_2d,20260520,156052000037691,HZAU,3,end,0.994992,1.2360
nnunet_2d,20260520,156052000037691,HZAU,4,left_kidney,0.975964,1.2360
nnunet_2d,20260520,156052000037691,HZAU,5,right_kidney,0.981643,1.2360
nnunet_2d,20260520,156052000037691,HZAU,7,thoracic_cavity,0.992534,1.2360
nnunet_2d,20260520,156052000037691,HZAU,8,abdominal_and_pelvic_cavity,0.994159,1.7480
nnunet_2d,20260520,156052000037691,HZAU,9,head,0.993387,5.0000
nnunet_2d,20260520,156202411000574,HZAU,1,front,0.997246,1.0300
nnunet_2d,20260520,156202411000574,HZAU,2,middle,0.990650,1.4566
nnunet_2d,20260520,156202411000574,HZAU,3,end,0.995785,1.0300
nnunet_2d,20260520,156202411000574,HZAU,4,left_kidney,0.979548,1.0300
nnunet_2d,20260520,156202411000574,HZAU,5,right_kidney,0.985745,1.0300
nnunet_2d,20260520,156202411000574,HZAU,7,thoracic_cavity,0.992908,1.0300
nnunet_2d,20260520,156202411000574,HZAU,8,abdominal_and_pelvic_cavity,0.993442,1.4566
nnunet_2d,20260520,156202411000574,HZAU,9,head,0.997717,0.0000
nnunet_2d,20260520,206178_202851,TB,1,front,0.963493,25.0000
nnunet_2d,20260520,206178_202851,TB,2,middle,0.954141,25.0000
nnunet_2d,20260520,206178_202851,TB,3,end,0.988851,2.9297
nnunet_2d,20260520,206178_202851,TB,4,left_kidney,0.970583,1.9531
nnunet_2d,20260520,206178_202851,TB,5,right_kidney,0.975724,0.9766
nnunet_2d,20260520,206178_202851,TB,6,testis,0.942515,5.2589
nnunet_2d,20260520,206178_202851,TB,7,thoracic_cavity,0.981553,2.7621
nnunet_2d,20260520,206178_202851,TB,8,abdominal_and_pelvic_cavity,0.987007,3.5210
nnunet_2d,20260520,207541_202151,TB,1,front,0.987317,10.0000
nnunet_2d,20260520,207541_202151,TB,2,middle,0.974987,10.0000
nnunet_2d,20260520,207541_202151,TB,3,end,0.990990,2.7621
nnunet_2d,20260520,207541_202151,TB,4,left_kidney,0.966510,2.1837
nnunet_2d,20260520,207541_202151,TB,5,right_kidney,0.961313,4.1432
nnunet_2d,20260520,207541_202151,TB,6,testis,0.933393,11.1345
nnunet_2d,20260520,207541_202151,TB,7,thoracic_cavity,0.982892,3.0882
nnunet_2d,20260520,207541_202151,TB,8,abdominal_and_pelvic_cavity,0.983943,3.5210
nnunet_2d,20260520,156052000037670,HZAU,1,front,0.974734,15.0000
nnunet_2d,20260520,156052000037670,HZAU,2,middle,0.960774,15.6439
nnunet_2d,20260520,156052000037670,HZAU,3,end,0.983906,17.1598
nnunet_2d,20260520,156052000037670,HZAU,4,left_kidney,0.975466,2.4640
nnunet_2d,20260520,156052000037670,HZAU,5,right_kidney,0.982738,1.2320
nnunet_2d,20260520,156052000037670,HZAU,7,thoracic_cavity,0.992012,1.2320
nnunet_2d,20260520,156052000037670,HZAU,8,abdominal_and_pelvic_cavity,0.993380,1.7423
nnunet_2d,20260520,156052000037670,HZAU,9,head,0.990403,5.0000
nnunet_2d,20260520,205870_202923,TB,1,front,0.986395,10.0000
nnunet_2d,20260520,205870_202923,TB,2,middle,0.972428,10.0000
nnunet_2d,20260520,205870_202923,TB,3,end,0.985687,7.1095
nnunet_2d,20260520,205870_202923,TB,4,left_kidney,0.972720,2.7621
nnunet_2d,20260520,205870_202923,TB,5,right_kidney,0.976347,1.9531
nnunet_2d,20260520,205870_202923,TB,6,testis,0.945074,8.2411
nnunet_2d,20260520,205870_202923,TB,7,thoracic_cavity,0.983192,2.1837
nnunet_2d,20260520,205870_202923,TB,8,abdominal_and_pelvic_cavity,0.984931,3.5210
nnunet_2d,20260520,308495_301122,TB,1,front,0.992305,5.0000
nnunet_2d,20260520,308495_301122,TB,2,middle,0.979749,5.0000
nnunet_2d,20260520,308495_301122,TB,3,end,0.990023,5.0000
nnunet_2d,20260520,308495_301122,TB,4,left_kidney,0.973046,1.9531
nnunet_2d,20260520,308495_301122,TB,5,right_kidney,0.956068,4.1432
nnunet_2d,20260520,308495_301122,TB,6,testis,0.959526,4.1432
nnunet_2d,20260520,308495_301122,TB,7,thoracic_cavity,0.983833,2.7621
nnunet_2d,20260520,308495_301122,TB,8,abdominal_and_pelvic_cavity,0.983398,3.9062
nnunet_2d,20260520,207633_204331,TB,1,front,0.982412,10.0000
nnunet_2d,20260520,207633_204331,TB,2,middle,0.967795,10.0000
nnunet_2d,20260520,207633_204331,TB,3,end,0.984617,5.2590
nnunet_2d,20260520,207633_204331,TB,4,left_kidney,0.977057,0.9766
nnunet_2d,20260520,207633_204331,TB,5,right_kidney,0.974981,1.3811
nnunet_2d,20260520,207633_204331,TB,6,testis,0.958873,5.0000
nnunet_2d,20260520,207633_204331,TB,7,thoracic_cavity,0.981454,2.7621
nnunet_2d,20260520,207633_204331,TB,8,abdominal_and_pelvic_cavity,0.984201,3.5210
nnunet_2d,20260520,308577_304377,TB,1,front,0.997770,0.9766
nnunet_2d,20260520,308577_304377,TB,2,middle,0.987689,2.1837
nnunet_2d,20260520,308577_304377,TB,3,end,0.991006,2.1837
nnunet_2d,20260520,308577_304377,TB,4,left_kidney,0.933107,5.0000
nnunet_2d,20260520,308577_304377,TB,5,right_kidney,0.958934,1.9531
nnunet_2d,20260520,308577_304377,TB,6,testis,0.952904,4.8828
nnunet_2d,20260520,308577_304377,TB,7,thoracic_cavity,0.984441,1.9531
nnunet_2d,20260520,308577_304377,TB,8,abdominal_and_pelvic_cavity,0.984078,4.1432
nnunet_2d,20260520,156052000037404,HZAU,1,front,0.979519,15.0000
nnunet_2d,20260520,156052000037404,HZAU,2,middle,0.990482,5.0000
nnunet_2d,20260520,156052000037404,HZAU,3,end,0.995225,1.5471
nnunet_2d,20260520,156052000037404,HZAU,4,left_kidney,0.914363,100.1986
nnunet_2d,20260520,156052000037404,HZAU,5,right_kidney,0.933101,96.2851
nnunet_2d,20260520,156052000037404,HZAU,7,thoracic_cavity,0.991185,2.1880
nnunet_2d,20260520,156052000037404,HZAU,8,abdominal_and_pelvic_cavity,0.994028,2.1880
nnunet_2d,20260520,156052000037404,HZAU,9,head,0.944823,15.0000
nnunet_2d,20260520,305810_305052,TB,1,front,0.996733,2.1837
nnunet_2d,20260520,305810_305052,TB,2,middle,0.986979,3.9062
nnunet_2d,20260520,305810_305052,TB,3,end,0.990182,2.9297
nnunet_2d,20260520,305810_305052,TB,4,left_kidney,0.949462,20.6159
nnunet_2d,20260520,305810_305052,TB,5,right_kidney,0.948953,5.3679
nnunet_2d,20260520,305810_305052,TB,6,testis,0.948920,5.0000
nnunet_2d,20260520,305810_305052,TB,7,thoracic_cavity,0.982151,2.1837
nnunet_2d,20260520,305810_305052,TB,8,abdominal_and_pelvic_cavity,0.986464,2.9297
nnunet_2d,20260520,308240_310625,TB,1,front,0.992685,5.0000
nnunet_2d,20260520,308240_310625,TB,2,middle,0.984140,5.0000
nnunet_2d,20260520,308240_310625,TB,3,end,0.990774,2.1837
nnunet_2d,20260520,308240_310625,TB,4,left_kidney,0.951252,8.7564
nnunet_2d,20260520,308240_310625,TB,5,right_kidney,0.948935,4.8828
nnunet_2d,20260520,308240_310625,TB,6,testis,0.958502,4.1432
nnunet_2d,20260520,308240_310625,TB,7,thoracic_cavity,0.980986,4.1432
nnunet_2d,20260520,308240_310625,TB,8,abdominal_and_pelvic_cavity,0.980749,4.8828
nnunet_2d,20260520,313120_310061,TB,1,front,0.992302,5.0000
nnunet_2d,20260520,313120_310061,TB,2,middle,0.980449,5.0000
nnunet_2d,20260520,313120_310061,TB,3,end,0.988536,5.0000
nnunet_2d,20260520,313120_310061,TB,4,left_kidney,0.962882,1.9531
nnunet_2d,20260520,313120_310061,TB,5,right_kidney,0.970682,1.5527
nnunet_2d,20260520,313120_310061,TB,6,testis,0.948025,5.4560
nnunet_2d,20260520,313120_310061,TB,7,thoracic_cavity,0.983325,3.0882
nnunet_2d,20260520,313120_310061,TB,8,abdominal_and_pelvic_cavity,0.985524,4.0265
nnunet_2d,20260520,403339_402475,TB,1,front,0.978726,18.9614
nnunet_2d,20260520,403339_402475,TB,2,middle,0.959407,25.0000
nnunet_2d,20260520,403339_402475,TB,3,end,0.986393,5.0000
nnunet_2d,20260520,403339_402475,TB,4,left_kidney,0.948366,5.0000
nnunet_2d,20260520,403339_402475,TB,5,right_kidney,0.953783,5.0000
nnunet_2d,20260520,403339_402475,TB,6,testis,0.953477,13.3262
nnunet_2d,20260520,403339_402475,TB,7,thoracic_cavity,0.977848,4.9795
nnunet_2d,20260520,403339_402475,TB,8,abdominal_and_pelvic_cavity,0.980186,5.1872
nnunet_2d,20260520,501877_500337,TB,1,front,0.991051,5.0000
nnunet_2d,20260520,501877_500337,TB,2,middle,0.978263,5.0000
nnunet_2d,20260520,501877_500337,TB,3,end,0.987236,3.5210
nnunet_2d,20260520,501877_500337,TB,4,left_kidney,0.906805,126.9003
nnunet_2d,20260520,501877_500337,TB,5,right_kidney,0.903935,15.0000
nnunet_2d,20260520,501877_500337,TB,6,testis,0.918674,15.0634
nnunet_2d,20260520,501877_500337,TB,7,thoracic_cavity,0.978934,3.9062
nnunet_2d,20260520,501877_500337,TB,8,abdominal_and_pelvic_cavity,0.979081,4.1432
nnunet_2d,20260520,404728_401086,TB,1,front,0.990866,5.0000
nnunet_2d,20260520,404728_401086,TB,2,middle,0.978980,5.0000
nnunet_2d,20260520,404728_401086,TB,3,end,0.989547,2.9297
nnunet_2d,20260520,404728_401086,TB,4,left_kidney,0.857539,12.6953
nnunet_2d,20260520,404728_401086,TB,5,right_kidney,0.961430,2.1837
nnunet_2d,20260520,404728_401086,TB,6,testis,0.925411,6.9887
nnunet_2d,20260520,404728_401086,TB,7,thoracic_cavity,0.978790,5.0000
nnunet_2d,20260520,404728_401086,TB,8,abdominal_and_pelvic_cavity,0.982530,5.0000
nnunet_2d,20260520,404717_401091,TB,1,front,0.998104,0.9766
nnunet_2d,20260520,404717_401091,TB,2,middle,0.985481,5.0000
nnunet_2d,20260520,404717_401091,TB,3,end,0.987972,5.0945
nnunet_2d,20260520,404717_401091,TB,4,left_kidney,0.902470,65.9296
nnunet_2d,20260520,404717_401091,TB,5,right_kidney,0.950892,10.3810
nnunet_2d,20260520,404717_401091,TB,6,testis,0.957170,4.9795
nnunet_2d,20260520,404717_401091,TB,7,thoracic_cavity,0.982690,2.9297
nnunet_2d,20260520,404717_401091,TB,8,abdominal_and_pelvic_cavity,0.985120,3.9062
nnunet_2d,20260520,403390_402127,TB,1,front,0.998216,0.9766
nnunet_2d,20260520,403390_402127,TB,2,middle,0.987827,5.0000
nnunet_2d,20260520,403390_402127,TB,3,end,0.989711,5.0000
nnunet_2d,20260520,403390_402127,TB,4,left_kidney,0.964232,2.1837
nnunet_2d,20260520,403390_402127,TB,5,right_kidney,0.963584,1.9531
nnunet_2d,20260520,403390_402127,TB,6,testis,0.950069,5.7122
nnunet_2d,20260520,403390_402127,TB,7,thoracic_cavity,0.982868,2.7621
nnunet_2d,20260520,403390_402127,TB,8,abdominal_and_pelvic_cavity,0.984449,3.5210
nnunet_2d,20260520,405948_400388,TB,1,front,0.997903,0.9766
nnunet_2d,20260520,405948_400388,TB,2,middle,0.984072,5.0000
nnunet_2d,20260520,405948_400388,TB,3,end,0.987709,5.0000
nnunet_2d,20260520,405948_400388,TB,4,left_kidney,0.955344,5.0000
nnunet_2d,20260520,405948_400388,TB,5,right_kidney,0.915437,10.1889
nnunet_2d,20260520,405948_400388,TB,6,testis,0.945549,5.0000
nnunet_2d,20260520,405948_400388,TB,7,thoracic_cavity,0.977570,5.0000
nnunet_2d,20260520,405948_400388,TB,8,abdominal_and_pelvic_cavity,0.983775,5.0000
nnunet_2d,20260521,156052000037132,HZAU,1,front,0.973831,10.0000
nnunet_2d,20260521,156052000037132,HZAU,2,middle,0.975107,10.0000
nnunet_2d,20260521,156052000037132,HZAU,3,end,0.988899,10.0000
nnunet_2d,20260521,156052000037132,HZAU,4,left_kidney,0.958713,3.5384
nnunet_2d,20260521,156052000037132,HZAU,5,right_kidney,0.978159,1.2510
nnunet_2d,20260521,156052000037132,HZAU,7,thoracic_cavity,0.993813,1.2510
nnunet_2d,20260521,156052000037132,HZAU,8,abdominal_and_pelvic_cavity,0.994148,1.2510
nnunet_2d,20260521,156052000037132,HZAU,9,head,0.958492,10.0000
nnunet_2d,20260521,156052000030695,HZAU,1,front,0.965793,25.0000
nnunet_2d,20260521,156052000030695,HZAU,2,middle,0.986172,10.0000
nnunet_2d,20260521,156052000030695,HZAU,3,end,0.988053,10.0000
nnunet_2d,20260521,156052000030695,HZAU,4,left_kidney,0.899965,114.5466
nnunet_2d,20260521,156052000030695,HZAU,5,right_kidney,0.876852,10.9757
nnunet_2d,20260521,156052000030695,HZAU,7,thoracic_cavity,0.994321,1.2510
nnunet_2d,20260521,156052000030695,HZAU,8,abdominal_and_pelvic_cavity,0.993900,1.2510
nnunet_2d,20260521,156052000030695,HZAU,9,head,0.905931,25.0000
nnunet_2d,20260521,156052000036762,HZAU,1,front,0.985091,5.0000
nnunet_2d,20260521,156052000036762,HZAU,2,middle,0.983425,5.0000
nnunet_2d,20260521,156052000036762,HZAU,3,end,0.993195,3.5384
nnunet_2d,20260521,156052000036762,HZAU,4,left_kidney,0.903832,15.2586
nnunet_2d,20260521,156052000036762,HZAU,5,right_kidney,0.848832,166.7951
nnunet_2d,20260521,156052000036762,HZAU,7,thoracic_cavity,0.993974,1.2510
nnunet_2d,20260521,156052000036762,HZAU,8,abdominal_and_pelvic_cavity,0.993583,1.7692
nnunet_2d,20260521,156052000036762,HZAU,9,head,0.979113,5.0000
nnunet_2d,20260521,156052000037131,HZAU,1,front,0.991726,5.0000
nnunet_2d,20260521,156052000037131,HZAU,2,middle,0.992893,1.2510
nnunet_2d,20260521,156052000037131,HZAU,3,end,0.994432,2.5020
nnunet_2d,20260521,156052000037131,HZAU,4,left_kidney,0.985059,1.2510
nnunet_2d,20260521,156052000037131,HZAU,5,right_kidney,0.987454,1.2510
nnunet_2d,20260521,156052000037131,HZAU,7,thoracic_cavity,0.992936,1.2510
nnunet_2d,20260521,156052000037131,HZAU,8,abdominal_and_pelvic_cavity,0.993675,1.2510
nnunet_2d,20260521,156052000037131,HZAU,9,head,0.979565,5.0000
nnunet_2d,20260521,133140_114338,TB,1,front,0.984933,10.0000
nnunet_2d,20260521,133140_114338,TB,2,middle,0.975459,10.0000
nnunet_2d,20260521,133140_114338,TB,3,end,0.987578,5.0000
nnunet_2d,20260521,133140_114338,TB,4,left_kidney,0.964308,2.1837
nnunet_2d,20260521,133140_114338,TB,5,right_kidney,0.959211,3.5210
nnunet_2d,20260521,133140_114338,TB,6,testis,0.954641,7.5779
nnunet_2d,20260521,133140_114338,TB,7,thoracic_cavity,0.980690,5.0000
nnunet_2d,20260521,133140_114338,TB,8,abdominal_and_pelvic_cavity,0.984667,5.0000
nnunet_2d,20260521,156052000037134,HZAU,1,front,0.992360,5.0000
nnunet_2d,20260521,156052000037134,HZAU,2,middle,0.993851,1.1630
nnunet_2d,20260521,156052000037134,HZAU,3,end,0.995348,1.6447
nnunet_2d,20260521,156052000037134,HZAU,4,left_kidney,0.978892,2.3260
nnunet_2d,20260521,156052000037134,HZAU,5,right_kidney,0.963236,10.5912
nnunet_2d,20260521,156052000037134,HZAU,7,thoracic_cavity,0.992290,1.1630
nnunet_2d,20260521,156052000037134,HZAU,8,abdominal_and_pelvic_cavity,0.993834,1.6447
nnunet_2d,20260521,156052000037134,HZAU,9,head,0.979757,5.0000
nnunet_2d,20260521,156052000037142,HZAU,1,front,0.974377,15.0000
nnunet_2d,20260521,156052000037142,HZAU,2,middle,0.984706,5.0000
nnunet_2d,20260521,156052000037142,HZAU,3,end,0.993827,3.3870
nnunet_2d,20260521,156052000037142,HZAU,4,left_kidney,0.789657,121.4350
nnunet_2d,20260521,156052000037142,HZAU,5,right_kidney,0.778681,111.4938
nnunet_2d,20260521,156052000037142,HZAU,7,thoracic_cavity,0.993151,1.1290
nnunet_2d,20260521,156052000037142,HZAU,8,abdominal_and_pelvic_cavity,0.993553,2.2580
nnunet_2d,20260521,156052000037142,HZAU,9,head,0.937380,15.0000
nnunet_2d,20260521,146478_111610,TB,1,front,0.997322,0.9766
nnunet_2d,20260521,146478_111610,TB,2,middle,0.979487,5.0000
nnunet_2d,20260521,146478_111610,TB,3,end,0.983210,6.1763
nnunet_2d,20260521,146478_111610,TB,4,left_kidney,0.958697,2.1837
nnunet_2d,20260521,146478_111610,TB,5,right_kidney,0.956212,2.1837
nnunet_2d,20260521,146478_111610,TB,6,testis,0.948426,4.9795
nnunet_2d,20260521,146478_111610,TB,7,thoracic_cavity,0.980214,2.7621
nnunet_2d,20260521,146478_111610,TB,8,abdominal_and_pelvic_cavity,0.982715,3.5210
nnunet_2d,20260521,156052000036792,HZAU,1,front,0.912702,50.0000
nnunet_2d,20260521,156052000036792,HZAU,2,middle,0.983328,5.0000
nnunet_2d,20260521,156052000036792,HZAU,3,end,0.992144,5.0000
nnunet_2d,20260521,156052000036792,HZAU,4,left_kidney,0.211149,146.9143
nnunet_2d,20260521,156052000036792,HZAU,5,right_kidney,0.045687,148.4348
nnunet_2d,20260521,156052000036792,HZAU,7,thoracic_cavity,0.991314,2.5020
nnunet_2d,20260521,156052000036792,HZAU,8,abdominal_and_pelvic_cavity,0.994851,1.7692
nnunet_2d,20260521,156052000036792,HZAU,9,head,0.713558,30.6680
nnunet_2d,20260521,156052000037130,HZAU,1,front,0.977856,10.0000
nnunet_2d,20260521,156052000037130,HZAU,2,middle,0.986559,5.0000
nnunet_2d,20260521,156052000037130,HZAU,3,end,0.995728,1.0180
nnunet_2d,20260521,156052000037130,HZAU,4,left_kidney,0.976169,2.0360
nnunet_2d,20260521,156052000037130,HZAU,5,right_kidney,0.984532,1.0180
nnunet_2d,20260521,156052000037130,HZAU,7,thoracic_cavity,0.993010,1.0180
nnunet_2d,20260521,156052000037130,HZAU,8,abdominal_and_pelvic_cavity,0.994984,1.0180
nnunet_2d,20260521,156052000037130,HZAU,9,head,0.960042,10.0000
nnunet_2d,20260521,156052000030703,HZAU,1,front,0.993764,5.0000
nnunet_2d,20260521,156052000030703,HZAU,2,middle,0.986894,5.0000
nnunet_2d,20260521,156052000030703,HZAU,3,end,0.993703,5.0000
nnunet_2d,20260521,156052000030703,HZAU,4,left_kidney,0.982178,1.0640
nnunet_2d,20260521,156052000030703,HZAU,5,right_kidney,0.982922,1.0640
nnunet_2d,20260521,156052000030703,HZAU,7,thoracic_cavity,0.994364,1.0640
nnunet_2d,20260521,156052000030703,HZAU,8,abdominal_and_pelvic_cavity,0.994491,1.0640
nnunet_2d,20260521,156052000030703,HZAU,9,head,0.996053,1.0640
nnunet_2d,20260521,156052000036803,HZAU,1,front,0.981077,10.0000
nnunet_2d,20260521,156052000036803,HZAU,2,middle,0.989020,5.0000
nnunet_2d,20260521,156052000036803,HZAU,3,end,0.996152,0.9950
nnunet_2d,20260521,156052000036803,HZAU,4,left_kidney,0.975786,7.2437
nnunet_2d,20260521,156052000036803,HZAU,5,right_kidney,0.981809,2.2249
nnunet_2d,20260521,156052000036803,HZAU,7,thoracic_cavity,0.992733,0.9950
nnunet_2d,20260521,156052000036803,HZAU,8,abdominal_and_pelvic_cavity,0.994035,1.4071
nnunet_2d,20260521,156052000036803,HZAU,9,head,0.960030,10.0000
nnunet_2d,20260521,136514_122984,TB,1,front,0.992242,5.0000
nnunet_2d,20260521,136514_122984,TB,2,middle,0.982817,5.0000
nnunet_2d,20260521,136514_122984,TB,3,end,0.990428,3.9062
nnunet_2d,20260521,136514_122984,TB,4,left_kidney,0.952230,7.4510
nnunet_2d,20260521,136514_122984,TB,5,right_kidney,0.955154,150.1663
nnunet_2d,20260521,136514_122984,TB,6,testis,0.940402,5.5243
