network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_2d_condlr,20260522,136518_122095,TB,2,middle,True,20851247,5456204,5379740,5304929,74811,151275,15320232,25.441782930296686,0.35878429716937316,0.7254961777585772,73.47393659477535,0.9791355510881193,0.9591239582608255,0.9860939376252384,0.9722746803455296,0.9951405786914658,0.004859421308534182,0.013711180886931648,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136518_122095,TB,3,end,True,20851247,5487632,5503211,5421194,82017,66438,15281598,25.999375480996413,0.3933433813335001,0.31862842543661773,73.28865271223347,0.9864928468180284,0.973345717117901,0.9850965191049371,0.9878931386069619,0.9946616079614076,0.00533839203859248,0.014945790825623875,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136518_122095,TB,4,left_kidney,True,20851247,68266,69906,66947,2959,1319,20780022,0.3210695264412723,0.01419099778540823,0.006325760756658822,99.65841371501666,0.9690385895839968,0.93993681993682,0.9576717306096758,0.9806785222511939,0.99985762388947,0.00014237611053005342,0.04334514985497905,1.953125,False,nan,nan,nan
nnunet_2d_condlr,20260522,136518_122095,TB,5,right_kidney,True,20851247,62637,64203,61552,2651,1085,20785959,0.295195774142429,0.012713867904399196,0.005203525717190919,99.68688683223597,0.9705455692210659,0.9427766205121921,0.9587090945905955,0.9826779698900011,0.9998724782465014,0.00012752175349867067,0.04232322748535211,1.953125,False,nan,nan,nan
nnunet_2d_condlr,20260522,136518_122095,TB,6,testis,True,20851247,296952,288084,279489,8595,17463,20545700,1.3403946536147215,0.041220556257378756,0.08375038672747007,98.53463440340043,0.9554591512317191,0.9147168848000471,0.9701649518890324,0.9411925159621757,0.9995818392214376,0.00041816077856233943,0.028944071769174816,5.367930920240904,False,nan,nan,nan
nnunet_2d_condlr,20260522,136518_122095,TB,7,thoracic_cavity,True,20851247,1010280,1014788,994851,19937,15429,19821030,4.771182270297791,0.09561538453791277,0.07399557446132599,95.05920677070297,0.9825358950909303,0.9656713100249753,0.9803535319692389,0.9847279961990735,0.998995159862924,0.0010048401370759802,0.019734133111612623,3.088161777508183,False,nan,nan,nan
nnunet_2d_condlr,20260522,136518_122095,TB,8,abdominal_and_pelvic_cavity,True,20851247,3248796,3265943,3199614,66329,49182,17536122,15.34495275030793,0.31810567492678016,0.23587078509021545,84.10107078967506,0.9822692820080743,0.9651563666528411,0.9796907049510662,0.9848614686794739,0.9962318315784546,0.003768168421545386,0.02041648659995888,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136518_122095,TB,9,head,False,20851247,0,0,0,0,0,20851247,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d_condlr,20260522,156052000030703,HZAU,1,front,True,15882140,3839561,3832397,3779403,52994,60158,11989585,23.796560161288088,0.3336703995809129,0.3787776710191448,75.49099176811185,0.9852512226996029,0.9709311750251441,0.9861721006461491,0.9843320629624064,0.99559944759341,0.004400552406589984,0.013802098729516214,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000030703,HZAU,2,middle,True,15882140,3631113,3712417,3606150,106267,24963,12144760,22.70569331336961,0.6690974893811539,0.15717655177450898,76.46803264547472,0.9821298476345844,0.9648871669458283,0.9713752522952028,0.9931252483742588,0.9913258700678726,0.008674129932127322,0.029265682450532383,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000030703,HZAU,3,end,True,15882140,3967644,3935857,3920503,15354,47141,11899142,24.68497948009525,0.09667462948947686,0.2968176832593089,74.92152820715596,0.9920927447216114,0.984309557775324,0.9960989436354014,0.9881186416926518,0.9987113177091167,0.0012886822908833072,0.003869802835133394,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000030703,HZAU,4,left_kidney,True,15882140,25703,26134,25258,876,445,15855561,0.1590339840852681,0.005515629505847448,0.0028018894179247886,99.83264849699096,0.9745162721608118,0.9502991083185974,0.9664804469273743,0.9826868458934754,0.9999447542975765,5.524570242356464e-05,0.03408162471306851,2.1279983520507812,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000030703,HZAU,5,right_kidney,True,15882140,27876,27344,27032,312,844,15853952,0.17020376347268062,0.001964470782904571,0.0053141453229854415,99.82251762042142,0.9790655559579863,0.9589896409819781,0.9885898186073727,0.969723059262448,0.9999803207515656,1.967924843436441e-05,0.011192423590185106,1.0640029907226562,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000030703,HZAU,6,testis,False,15882140,0,0,0,0,0,15882140,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d_condlr,20260522,156052000030703,HZAU,7,thoracic_cavity,True,15882140,704824,706316,700675,5641,4149,15171675,4.4117165570886545,0.035517883610143214,0.02612368358420213,95.526641875717,0.9930623467551059,0.9862202923437468,0.9920134897128198,0.9941134240604746,0.9996283269057585,0.0003716730942414324,0.008003416455739305,1.0640029907226562,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000030703,HZAU,8,abdominal_and_pelvic_cavity,True,15882140,2392002,2397000,2378683,18317,13319,13471821,14.977093766960875,0.11533080554635584,0.08386149473559608,84.82371393275717,0.9933940307395988,0.9868747663690989,0.9923583646224448,0.9944318608429257,0.9986421932822332,0.0013578067177667122,0.007657602292974672,1.504727459924198,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000030703,HZAU,9,head,True,15882140,1275722,1228290,1225460,2830,50262,14603588,7.715962710314857,0.017818757421858768,0.31646868746906903,91.94974984479421,0.978797226211376,0.95847489973032,0.9976959838474627,0.9606011341028845,0.9998062495541343,0.00019375044586564618,0.0022183516471456946,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,1,front,True,22459330,5598574,5686015,5591050,94965,7524,16765791,24.894108595403335,0.42283095711225577,0.0335005541127006,74.6495598933717,0.9909177906257818,0.9819990694715537,0.9832984963986201,0.9986560863534178,0.9943676902743863,0.0056323097256137265,0.01696235505684126,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,2,middle,True,22459330,5854324,5931657,5742861,188796,111463,16416210,25.570045945270852,0.840612787647717,0.4962881795672444,73.09305308751418,0.974524055316227,0.9503139106951376,0.9681714569807391,0.9809605686326893,0.9886301757433873,0.011369824256612735,0.03224898382802182,5.795089099555674,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,3,end,True,22459330,5843999,5746835,5692249,54586,151750,16560745,25.34469639121025,0.24304375954224813,0.6756657478206163,73.73659410142689,0.9821983474183135,0.9650194071968108,0.9905015543338203,0.9740331919974661,0.9967147208803725,0.0032852791196275296,0.009340521789959238,7.2564836646809345,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,4,left_kidney,True,22459330,63016,59989,59216,773,3800,22395541,0.26365880015120663,0.0034417767582559235,0.016919471774091213,99.71597995131644,0.9628226494857932,0.9283105237580147,0.9871143042891197,0.9396978545131395,0.9999654853919265,3.4514608073453516e-05,0.012266725910879777,2.1836601342771385,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,5,right_kidney,True,22459330,70024,68312,66647,1665,3377,22387641,0.2967452724546992,0.00741340013259523,0.015036067416080533,99.68080525999663,0.9635525098311358,0.9296684289082007,0.9756265370652302,0.9517736775962528,0.9999256341397987,7.436586020129432e-05,0.023777561978750143,3.5210451094389987,False,nan,nan,nan
