network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
swinunetr,20260521,156052000030695,HZAU,2,middle,True,11025443,2789397,2757688,2722886,34802,66511,8201244,24.6963863492832,0.3156517157632578,0.6032501369786231,74.38471179797492,0.9817358125934612,0.9641268196752424,0.9873800081807659,0.9761557784711176,0.995774428651807,0.0042255713481930525,0.012476531666162973,5.15800472316341,False,nan,nan,nan
swinunetr,20260521,156052000030695,HZAU,3,end,True,11025443,2617951,2643412,2604794,38618,13157,8368874,23.62530013533243,0.3502625699484366,0.11933307351006213,75.90510422120907,0.9901593940581557,0.9805105758593132,0.9853908509154078,0.9949743138813523,0.9954067158196522,0.004593284180347718,0.014751231019984714,5.0,False,nan,nan,nan
swinunetr,20260521,156052000030695,HZAU,4,left_kidney,True,11025443,21046,23029,20386,2643,660,11001754,0.1848995999525824,0.02397182589397995,0.0059861540257384665,99.7851424201277,0.92505955757232,0.860568196209211,0.8852316644231186,0.968640121638316,0.9997598232779134,0.00024017672208663502,0.12558205834837974,120.30667252970444,False,nan,nan,nan
swinunetr,20260521,156052000030695,HZAU,5,right_kidney,True,11025443,18585,16743,16151,592,2434,11006266,0.1464884449540939,0.005369398762480564,0.022076210452496102,99.82606594583093,0.9143455615942029,0.8422068102414351,0.9646419399151884,0.8690341673392521,0.999946215350466,5.3784649533954195e-05,0.031853645412967445,6.254997253417969,False,nan,nan,nan
swinunetr,20260521,156052000030695,HZAU,6,testis,False,11025443,0,0,0,0,0,11025443,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr,20260521,156052000030695,HZAU,7,thoracic_cavity,True,11025443,484682,486598,481668,4930,3014,10535831,4.368695207983933,0.04471475658619794,0.027336770050872334,95.559253265379,0.9918211020509019,0.9837749074777579,0.9898684334913008,0.9937814897190322,0.9995322918335783,0.00046770816642176027,0.010171617679220602,1.250999927520752,False,nan,nan,nan
swinunetr,20260521,156052000030695,HZAU,8,abdominal_and_pelvic_cavity,True,11025443,1433744,1428988,1419588,9400,14156,9582299,12.875564274378817,0.08525734521506301,0.12839393392174808,86.91078444648437,0.9917714965983543,0.9836773045517287,0.993421918168662,0.9901265497885257,0.9990199859274149,0.0009800140725850551,0.006556261089845886,1.769191179271249,False,nan,nan,nan
swinunetr,20260521,156052000030695,HZAU,9,head,True,11025443,1021821,873427,870212,3215,151609,10000407,7.892762222796852,0.029159826049619954,1.3750830692245202,90.70299488192902,0.918309371649515,0.8489575000292673,0.9963190970739397,0.851628612056319,0.9996786164051381,0.000321383594861941,0.003146343635529119,25.0,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,1,front,True,19425991,4962314,4939096,4904503,34593,57811,14429084,25.24711866694471,0.17807585723683286,0.2975961432289349,74.27720933258952,0.9906675917874322,0.9815077607007695,0.9929960867332808,0.9883499915563586,0.9976082845323495,0.002391715467650446,0.0069711428982527105,5.094474881320571,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,2,middle,True,19425991,5104963,5096718,4991508,105210,113455,14215818,25.69499800550716,0.5415939912666489,0.5840371284018406,73.17937087482436,0.9785657873442621,0.9580311440714157,0.9793573040533143,0.9777755490098557,0.9926534603521479,0.007346539647852096,0.02060935603255107,5.71221450325966,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,3,end,True,19425991,4932786,4980257,4877120,103137,55666,14390068,25.10615803332762,0.5309227210081586,0.2865542355084999,74.07636501015573,0.9839803983499315,0.968465959467609,0.979290827762503,0.9887150993373724,0.9928837686350258,0.0071162313649741375,0.020908468358448958,5.094474881320571,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,4,left_kidney,True,19425991,64089,58749,57603,1146,6486,19360756,0.29652541278331696,0.005899312935952663,0.03338825803018235,99.66418701625055,0.9378693889513017,0.8830075879512531,0.980493284992085,0.8987969854421195,0.9999408116000174,5.918839998260502e-05,0.01788138370079109,5.5242700421462505,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,5,right_kidney,True,19425991,61689,64376,58114,6262,3575,19358040,0.2991559092146187,0.032235163704132264,0.01840317953405826,99.65020574754719,0.9219688256058383,0.8552339185589616,0.90272772461787,0.9420480150432006,0.999676621444966,0.0003233785550338969,0.10150918316069316,114.38378175148078,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,6,testis,True,19425991,264418,257230,247536,9694,16882,19151879,1.274251594165775,0.0499022160568282,0.08690418934097108,98.58894200043643,0.9490537680581541,0.9030469297221574,0.9623138825175913,0.936154119613642,0.9994940916385101,0.0005059083614899466,0.03666164935821313,7.764399848253709,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,7,thoracic_cavity,True,19425991,967864,962237,944042,18195,23822,18439932,4.8596851506829175,0.09366317527893428,0.12262952247841565,94.92402215155973,0.9782306729026098,0.9573889594841688,0.9810909370560476,0.9753870378482927,0.9990142553467098,0.00098574465329012,0.018799128803220287,5.0,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,8,abdominal_and_pelvic_cavity,True,19425991,3029366,3043571,2980131,63440,49235,16333185,15.340947084758765,0.3265727859134703,0.2534491033173031,84.07903102601047,0.9814463742996181,0.9635686816437888,0.9791560637159442,0.9837474243785663,0.9961309110868852,0.0038690889131147415,0.02094167558492437,5.0,False,nan,nan,nan
swinunetr,20260521,133140_114338,TB,9,head,False,19425991,0,6531,0,6531,0,19419460,0.0,0.033619906443897764,0.0,99.96638009355611,nan,nan,nan,nan,nan,nan,nan,nan,False,6531.0,0.00033619906443897767,1.0
swinunetr,20260521,146478_111610,TB,1,front,True,17993606,4018205,4150876,4009312,141564,8893,13833837,22.2818705711351,0.7867461363775554,0.0494231117431381,76.8819601807442,0.9815821387987217,0.9638304434693369,0.9658953917197237,0.9977868227230816,0.9898704874371762,0.01012951256282378,0.035230656474719436,14.687910480040934,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,2,middle,True,17993606,4580889,4597016,4421601,175415,159288,13237302,24.57317893922986,0.9748740747129842,0.8852477930215877,73.56669919303556,0.963531655644725,0.9296296031540456,0.9618415511279491,0.965227710167175,0.9869217400173284,0.01307825998267167,0.03829278552700142,12.57672805610872,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,3,end,True,17993606,4901401,4824255,4763013,61242,138388,13030963,26.47058627381304,0.3403542347209337,0.7690954220071285,72.4199640694589,0.9794738781630771,0.959773451364525,0.9873053974136939,0.9717656237471695,0.9953222547309639,0.0046777452690360405,0.012494794855593329,10.0,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,4,left_kidney,True,17993606,61974,59599,58070,1529,3904,17930103,0.3227257504693612,0.00849746293211044,0.021696596001935353,99.6470801905966,0.9553108009179669,0.9144449868510149,0.9743452071343479,0.9370058411591958,0.9999147316875564,8.526831244361919e-05,0.024671636492722755,2.762134296147307,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,5,right_kidney,True,17993606,56417,53489,52388,1101,4029,17936088,0.2911478666366264,0.00611884021468515,0.022391287216136667,99.68034200593256,0.9533237493858389,0.9108105288779165,0.9794163285909252,0.9285853554779587,0.9999386191448393,6.13808551607501e-05,0.01951539429604552,2.1836601342771385,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,6,testis,True,17993606,179701,170043,162137,7906,17564,17805999,0.9010811951756641,0.04393782991580454,0.09761245188985465,98.95736852301867,0.9271753053662107,0.8642374751475158,0.9535058779249954,0.9022598649979688,0.9995561893924998,0.0004438106075001523,0.04399530330938615,6.253049523729073,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,7,thoracic_cavity,True,17993606,1089304,1071374,1056268,15106,33036,16889196,5.870240795535926,0.08395204385380006,0.18359855161883618,93.86220860899144,0.9777190307857071,0.9564093045155332,0.9859003485244182,0.96967237795877,0.9991063813223403,0.0008936186776596868,0.013867570485374146,3.521046167445302,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,8,abdominal_and_pelvic_cavity,True,17993606,3058639,3040344,2988677,51667,69962,14883300,16.60966123188426,0.2871408877131132,0.3888158938236171,82.71438198657901,0.9800574948315154,0.9608948444300979,0.9830061992985004,0.9771264278000771,0.9965405347062367,0.0034594652937632872,0.01689215366703949,4.8828125,False,nan,nan,nan
swinunetr,20260521,146478_111610,TB,9,head,False,17993606,0,22,0,22,0,17993584,0.0,0.00012226565369943078,0.0,99.9998777343463,nan,nan,nan,nan,nan,nan,nan,nan,False,22.0,1.2226565369943079e-06,1.0
swinunetr,20260521,136518_122095,TB,1,front,True,20859088,5192259,5218802,5159019,59783,33240,15607046,24.732716022867347,0.28660409314156016,0.15935500152259774,74.8213248824685,0.9910649836745745,0.9822882223714129,0.9885446889918414,0.9935981621872099,0.9961841033689715,0.0038158966310285255,0.011513870937485977,5.0,False,nan,nan,nan
